Attributes,Symbols,2022-04-06,2022-04-07,2022-04-08,2022-04-11,2022-04-12
Adj Close,HAS,85.44000244140625,84.68000030517578,84.36000061035156,83.5999984741211,
Adj Close,HCA,250.47999572753906,254.6300048828125,258.69000244140625,258.17999267578125,
Adj Close,PEAK,35.36000061035156,35.02000045776367,35.220001220703125,34.84000015258789,
Adj Close,HSIC,88.70999908447266,89.5199966430664,90.4000015258789,90.20999908447266,
Adj Close,HES,106.8499984741211,108.18000030517578,112.88999938964844,111.76000213623047,
Adj Close,HPE,15.569999694824219,16.0,16.100000381469727,15.8100004196167,
Adj Close,HLT,145.61000061035156,145.5500030517578,145.47999572753906,143.6999969482422,
Adj Close,HFC,39.0,38.09000015258789,38.91999816894531,38.0099983215332,
Adj Close,HOLX,78.33999633789062,79.47000122070312,79.98999786376953,76.5199966430664,
Adj Close,HD,298.5400085449219,302.75,311.1099853515625,306.7200012207031,
Adj Close,HON,193.6199951171875,192.6999969482422,190.16000366210938,189.27000427246094,
Adj Close,HRL,52.75,52.900001525878906,52.709999084472656,53.11000061035156,
Adj Close,HST,18.31999969482422,17.950000762939453,17.81999969482422,17.850000381469727,
Adj Close,HWM,34.15999984741211,34.41999816894531,34.52000045776367,34.22999954223633,
Adj Close,HPQ,34.90999984741211,40.060001373291016,38.630001068115234,38.189998626708984,
Adj Close,HUM,449.04998779296875,457.6000061035156,457.80999755859375,451.3299865722656,
Adj Close,HBAN,14.109999656677246,13.850000381469727,13.800000190734863,13.800000190734863,
Adj Close,HII,202.11000061035156,207.9199981689453,205.89999389648438,205.24000549316406,
Adj Close,IEX,194.58999633789062,198.72000122070312,196.83999633789062,195.1300048828125,
Adj Close,IDXX,534.9199829101562,551.260009765625,547.1199951171875,514.47998046875,
Adj Close,INFO,,,,,
Adj Close,ITW,205.13999938964844,204.92999267578125,203.64999389648438,200.80999755859375,
Adj Close,ILMN,358.5199890136719,368.0,362.67999267578125,351.2799987792969,
Adj Close,INCY,81.87000274658203,82.18000030517578,83.18000030517578,80.94999694824219,
Adj Close,IR,47.86000061035156,47.75,46.83000183105469,46.41999816894531,
Adj Close,INTC,47.540000915527344,47.560001373291016,47.02000045776367,46.56999969482422,
Adj Close,ICE,129.1300048828125,129.8800048828125,129.88999938964844,128.10000610351562,
Adj Close,IBM,129.38999938964844,128.5500030517578,127.7300033569336,126.37000274658203,
Adj Close,IFF,125.5,125.9000015258789,124.2699966430664,125.66999816894531,
Adj Close,IP,45.689998626708984,45.380001068115234,46.70000076293945,46.66999816894531,
Adj Close,IPG,34.459999084472656,34.09000015258789,34.13999938964844,34.130001068115234,
Adj Close,INTU,490.2099914550781,495.010009765625,482.8399963378906,473.3399963378906,
Adj Close,ISRG,288.6700134277344,291.82000732421875,289.8599853515625,278.9599914550781,
Adj Close,IVZ,21.65999984741211,21.34000015258789,21.610000610351562,21.479999542236328,
Adj Close,IPGP,102.16999816894531,101.04000091552734,100.87999725341797,100.01000213623047,
Adj Close,IQV,240.3000030517578,249.27999877929688,252.2899932861328,242.97999572753906,
Adj Close,IRM,56.16999816894531,55.650001525878906,55.93000030517578,55.529998779296875,
Adj Close,JBHT,170.7100067138672,172.58999633789062,173.17999267578125,170.6999969482422,
Adj Close,JKHY,203.72000122070312,203.69000244140625,200.52999877929688,198.5500030517578,
Adj Close,J,141.00999450683594,143.6199951171875,143.5399932861328,142.69000244140625,
Adj Close,SJM,137.22000122070312,137.33999633789062,138.8000030517578,139.42999267578125,
Adj Close,JNJ,182.22999572753906,181.75999450683594,182.1199951171875,179.83999633789062,
Adj Close,JCI,65.86000061035156,65.51000213623047,64.5,63.34000015258789,
Adj Close,JPM,131.49000549316406,131.08999633789062,133.49000549316406,133.0,
Adj Close,JNPR,35.58000183105469,35.70000076293945,35.43000030517578,34.40999984741211,
Adj Close,K,66.55000305175781,67.13999938964844,67.55999755859375,67.86000061035156,
Adj Close,KEY,20.920000076293945,20.729999542236328,20.770000457763672,20.860000610351562,
Adj Close,KEYS,151.5399932861328,151.32000732421875,149.7899932861328,147.39999389648438,
Adj Close,KMB,125.97000122070312,126.69000244140625,126.08000183105469,126.52999877929688,
Adj Close,KIM,24.170000076293945,24.030000686645508,24.350000381469727,24.469999313354492,
Adj Close,KMI,19.010000228881836,19.270000457763672,19.479999542236328,19.260000228881836,
Adj Close,KLAC,344.25,353.0799865722656,341.2099914550781,331.4700012207031,
Adj Close,KSS,57.9900016784668,58.0,57.810001373291016,57.2400016784668,
Adj Close,KHC,40.040000915527344,40.310001373291016,40.939998626708984,41.25,
Adj Close,KR,58.72999954223633,59.880001068115234,61.66999816894531,60.650001525878906,
Adj Close,LHX,257.8999938964844,260.79998779296875,258.0299987792969,256.57000732421875,
Adj Close,LH,264.8800048828125,271.8900146484375,276.75,272.4200134277344,
Adj Close,LRCX,498.1700134277344,503.3399963378906,491.6400146484375,475.760009765625,
Adj Close,LW,60.439998626708984,65.26000213623047,66.33000183105469,65.95999908447266,
Adj Close,LVS,37.0,36.11000061035156,35.95000076293945,35.040000915527344,
Adj Close,LEG,35.66999816894531,34.90999984741211,35.59000015258789,35.95000076293945,
Adj Close,LDOS,107.4800033569336,108.06999969482422,107.98999786376953,108.16999816894531,
Adj Close,LEN,75.44999694824219,74.66999816894531,74.91999816894531,76.31999969482422,
Adj Close,LLY,305.8399963378906,308.42999267578125,311.69000244140625,308.9599914550781,
Adj Close,LNC,65.12999725341797,63.41999816894531,64.20999908447266,63.810001373291016,
Adj Close,LIN,315.04998779296875,318.04998779296875,317.82000732421875,317.1499938964844,
Adj Close,LYV,109.58000183105469,109.61000061035156,107.87999725341797,107.87999725341797,
Adj Close,LKQ,44.61000061035156,44.91999816894531,45.56999969482422,45.47999954223633,
Adj Close,LMT,454.5799865722656,465.510009765625,461.5199890136719,464.25,
Adj Close,L,63.36000061035156,63.560001373291016,64.43000030517578,64.66000366210938,
Adj Close,LOW,200.64999389648438,202.63999938964844,206.66000366210938,204.58999633789062,
Adj Close,LYB,99.69000244140625,100.19999694824219,101.52999877929688,101.38999938964844,
Adj Close,MTB,162.52000427246094,161.2100067138672,163.07000732421875,163.52999877929688,
Adj Close,MRO,24.420000076293945,24.93000030517578,25.899999618530273,25.219999313354492,
Adj Close,MPC,85.56999969482422,85.8499984741211,86.9000015258789,84.87999725341797,
Adj Close,MKTX,287.8299865722656,287.239990234375,281.05999755859375,280.8399963378906,
Adj Close,MAR,166.1699981689453,164.66000366210938,163.86000061035156,162.4499969482422,
Adj Close,MMC,171.67999267578125,173.22999572753906,172.57000732421875,170.74000549316406,
Adj Close,MLM,373.5299987792969,369.5899963378906,371.9700012207031,369.8900146484375,
Adj Close,MAS,50.7599983215332,50.65999984741211,50.66999816894531,50.13999938964844,
Adj Close,MA,353.54998779296875,349.54998779296875,352.2699890136719,347.3699951171875,
Adj Close,MKC,102.5199966430664,102.98999786376953,102.12000274658203,102.08999633789062,
Adj Close,MCD,251.4600067138672,254.36000061035156,251.4600067138672,250.4499969482422,
Adj Close,MCK,311.57000732421875,320.1400146484375,325.8399963378906,320.6700134277344,
Adj Close,MDT,111.72000122070312,112.33000183105469,112.47000122070312,111.5199966430664,
Adj Close,MRK,84.97000122070312,86.80000305175781,87.68000030517578,86.62999725341797,
Adj Close,MET,70.06999969482422,69.55000305175781,70.61000061035156,70.58000183105469,
Adj Close,MTD,1327.8599853515625,1368.739990234375,1381.8399658203125,1348.0,
Adj Close,MGM,39.7400016784668,39.18000030517578,39.20000076293945,39.5099983215332,
Adj Close,MCHP,68.27999877929688,68.19000244140625,66.31999969482422,65.80999755859375,
Adj Close,MU,73.77999877929688,73.27999877929688,72.13999938964844,72.02999877929688,
Adj Close,MSFT,299.5,301.3699951171875,296.9700012207031,285.260009765625,
Adj Close,MAA,217.27000427246094,216.07000732421875,214.3300018310547,207.8699951171875,
Adj Close,MHK,123.04000091552734,121.27999877929688,123.0,124.30000305175781,
Adj Close,TAP,50.7599983215332,50.4900016784668,51.560001373291016,52.84000015258789,
Adj Close,MDLZ,63.209999084472656,62.88999938964844,63.400001525878906,63.40999984741211,
Adj Close,MNST,80.81999969482422,81.77999877929688,81.62000274658203,82.16999816894531,
Adj Close,MCO,341.1099853515625,343.3800048828125,342.69000244140625,334.3699951171875,
Adj Close,MS,83.12999725341797,83.12999725341797,84.05999755859375,84.0199966430664,
Adj Close,MSI,239.0800018310547,241.2899932861328,239.4600067138672,233.35000610351562,
Adj Close,MSCI,506.6499938964844,510.0,506.489990234375,486.0899963378906,
Adj Close,NDAQ,183.5800018310547,183.0,183.4199981689453,182.3300018310547,
Adj Close,NOV,19.270000457763672,19.3700008392334,20.3700008392334,19.40999984741211,
Adj Close,NTAP,79.80999755859375,78.80999755859375,78.0999984741211,77.12000274658203,
Adj Close,NFLX,368.3500061035156,362.1499938964844,355.8800048828125,348.0,
Adj Close,NWL,21.8799991607666,21.809999465942383,22.100000381469727,22.18000030517578,
Adj Close,NEM,79.54000091552734,81.02999877929688,82.12000274658203,81.33999633789062,
Adj Close,NWSA,21.670000076293945,21.299999237060547,21.34000015258789,21.100000381469727,
Adj Close,NWS,22.040000915527344,21.68000030517578,21.68000030517578,21.479999542236328,
Adj Close,NEE,86.48999786376953,87.08000183105469,86.08999633789062,84.58000183105469,
Adj Close,NLSN,27.5,27.75,27.75,27.399999618530273,
Adj Close,NKE,128.36000061035156,129.3800048828125,128.14999389648438,124.9800033569336,
Adj Close,NI,32.459999084472656,32.11000061035156,32.04999923706055,31.889999389648438,
Adj Close,NSC,256.92999267578125,258.6600036621094,258.1499938964844,255.80999755859375,
Adj Close,NTRS,113.47000122070312,113.79000091552734,115.02999877929688,114.7699966430664,
Adj Close,NOC,461.4599914550781,470.7699890136719,463.6600036621094,462.1400146484375,
Adj Close,NLOK,26.770000457763672,27.15999984741211,26.790000915527344,26.610000610351562,
Adj Close,NCLH,20.68000030517578,20.329999923706055,19.940000534057617,20.260000228881836,
Adj Close,NRG,39.209999084472656,39.040000915527344,39.54999923706055,38.540000915527344,
Adj Close,NUE,146.49000549316406,150.91000366210938,150.75999450683594,152.8000030517578,
Adj Close,NVDA,244.07000732421875,242.0800018310547,231.19000244140625,219.1699981689453,
Adj Close,NVR,4358.64013671875,4324.2998046875,4293.89013671875,4324.68017578125,
Adj Close,ORLY,701.1400146484375,726.8300170898438,736.469970703125,723.9400024414062,
Adj Close,OXY,56.099998474121094,57.68000030517578,61.79999923706055,57.91999816894531,
Adj Close,ODFL,262.55999755859375,263.989990234375,259.9100036621094,258.1000061035156,
Adj Close,OMC,79.94000244140625,78.88999938964844,77.91000366210938,78.16999816894531,
Adj Close,OKE,70.80000305175781,70.88999938964844,71.61000061035156,70.26000213623047,
Adj Close,ORCL,82.12000274658203,81.54000091552734,80.94000244140625,79.76000213623047,
Adj Close,OTIS,76.2300033569336,77.54000091552734,77.23999786376953,76.37000274658203,
Adj Close,PCAR,83.4800033569336,83.2699966430664,83.05000305175781,82.58000183105469,
Adj Close,PKG,152.4499969482422,151.3000030517578,153.33999633789062,154.91000366210938,
Adj Close,PH,273.42999267578125,276.6300048828125,274.05999755859375,270.4200134277344,
Adj Close,PAYX,141.22999572753906,139.83999633789062,139.2899932861328,136.83999633789062,
Adj Close,PAYC,335.04998779296875,328.07000732421875,323.69000244140625,316.7300109863281,
Adj Close,PYPL,112.48999786376953,113.04000091552734,111.20999908447266,109.80999755859375,
Adj Close,PNR,52.79999923706055,53.220001220703125,53.2599983215332,52.560001373291016,
Adj Close,PBCT,,,,,
Adj Close,PEP,172.38999938964844,172.5500030517578,173.1300048828125,172.60000610351562,
Adj Close,PKI,166.11000061035156,172.41000366210938,172.49000549316406,165.77000427246094,
Adj Close,PRGO,36.790000915527344,37.130001068115234,36.900001525878906,36.720001220703125,
Adj Close,PFE,52.869998931884766,55.15999984741211,55.16999816894531,53.93000030517578,
Adj Close,PM,99.0199966430664,99.66999816894531,100.06999969482422,101.23999786376953,
Adj Close,PSX,85.68000030517578,83.08000183105469,84.25,82.48999786376953,
Adj Close,PNW,80.48999786376953,78.87999725341797,78.83999633789062,78.20999908447266,
Adj Close,PXD,241.97999572753906,244.38999938964844,254.11000061035156,246.49000549316406,
Adj Close,PNC,180.9600067138672,181.3800048828125,184.6999969482422,183.97999572753906,
Adj Close,PPG,134.13999938964844,134.14999389648438,132.52999877929688,131.75,
Adj Close,PPL,29.389999389648438,29.1299991607666,29.110000610351562,28.90999984741211,
Adj Close,PFG,73.97000122070312,73.05999755859375,73.62000274658203,73.30000305175781,
Adj Close,PG,156.8300018310547,158.86000061035156,160.10000610351562,159.49000549316406,
Adj Close,PGR,116.87000274658203,119.52999877929688,118.51000213623047,118.43000030517578,
Adj Close,PLD,170.11000061035156,168.8300018310547,168.64999389648438,165.72999572753906,
Adj Close,PRU,116.7300033569336,114.6500015258789,116.70999908447266,116.5,
Adj Close,PEG,72.08000183105469,71.61000061035156,72.08999633789062,71.7300033569336,
Adj Close,PSA,408.5799865722656,409.20001220703125,408.95001220703125,401.79998779296875,
Adj Close,PHM,40.75,40.25,40.66999816894531,41.470001220703125,
Adj Close,PVH,71.51000213623047,71.58000183105469,72.83999633789062,75.0,
Adj Close,QRVO,115.08000183105469,114.30999755859375,114.43000030517578,114.87999725341797,
Adj Close,QCOM,139.27999877929688,139.22000122070312,136.69000244140625,135.36000061035156,
Adj Close,PWR,129.41000366210938,132.36000061035156,133.99000549316406,133.02999877929688,
Adj Close,DGX,134.42999267578125,137.92999267578125,140.0,137.38999938964844,
Adj Close,RL,105.91000366210938,104.80999755859375,105.61000061035156,105.04000091552734,
Adj Close,RJF,106.88999938964844,106.54000091552734,108.62000274658203,108.0999984741211,
Adj Close,RTX,98.45999908447266,100.9800033569336,100.4000015258789,102.11000061035156,
Adj Close,O,71.77999877929688,71.62000274658203,72.16000366210938,71.5199966430664,
Adj Close,REG,70.63999938964844,69.19000244140625,70.54000091552734,70.02999877929688,
Adj Close,REGN,708.3599853515625,721.7999877929688,738.8400268554688,722.3699951171875,
Adj Close,RF,20.81999969482422,20.420000076293945,20.75,21.139999389648438,
Adj Close,RSG,133.44000244140625,135.27999877929688,135.8300018310547,135.77000427246094,
Adj Close,RMD,247.2899932861328,252.0800018310547,249.3300018310547,242.14999389648438,
Adj Close,RHI,111.18000030517578,110.80000305175781,110.4000015258789,111.30999755859375,
Adj Close,ROK,272.2300109863281,271.04998779296875,269.4100036621094,266.0799865722656,
Adj Close,ROL,34.9900016784668,35.540000915527344,35.38999938964844,35.560001373291016,
Adj Close,ROP,479.3800048828125,485.2699890136719,482.1600036621094,480.7799987792969,
Adj Close,ROST,94.19000244140625,95.3499984741211,96.83999633789062,99.70999908447266,
Adj Close,RCL,80.30000305175781,79.19000244140625,77.86000061035156,78.75,
Adj Close,SPGI,410.8800048828125,414.989990234375,413.0899963378906,405.6099853515625,
Adj Close,CRM,200.82000732421875,200.16000366210938,197.1699981689453,195.4499969482422,
Adj Close,SBAC,370.0899963378906,369.2900085449219,372.7200012207031,361.29998779296875,
Adj Close,SLB,40.779998779296875,40.970001220703125,42.54999923706055,41.33000183105469,
Adj Close,STX,86.0999984741211,86.52999877929688,85.04000091552734,84.5199966430664,
Adj Close,SEE,66.5199966430664,66.9000015258789,68.69000244140625,67.68000030517578,
Adj Close,SRE,168.3300018310547,168.0500030517578,169.7899932861328,168.25,
Adj Close,NOW,527.9500122070312,529.780029296875,515.5999755859375,511.4200134277344,
Adj Close,SHW,262.6300048828125,263.8299865722656,263.760009765625,261.1000061035156,
Adj Close,SPG,127.86000061035156,125.51000213623047,127.47000122070312,126.77999877929688,
Adj Close,SWKS,124.4800033569336,123.05999755859375,122.27999877929688,120.94000244140625,
Adj Close,SLG,76.29000091552734,74.20999908447266,74.75,75.47000122070312,
Adj Close,SNA,207.3699951171875,205.2899932861328,208.39999389648438,210.77999877929688,
Adj Close,SO,76.51000213623047,75.76000213623047,76.48999786376953,74.4800033569336,
Adj Close,LUV,43.72999954223633,42.38999938964844,41.2400016784668,42.619998931884766,
Adj Close,SWK,139.75,139.11000061035156,140.9199981689453,141.0,
Adj Close,SBUX,83.36000061035156,83.12000274658203,81.5199966430664,80.68000030517578,
Adj Close,STT,83.69999694824219,83.95999908447266,84.16999816894531,82.72000122070312,
Adj Close,STE,248.85000610351562,248.44000244140625,249.1199951171875,247.22999572753906,
Adj Close,SYK,268.20001220703125,270.1700134277344,269.4700012207031,263.3399963378906,
Adj Close,SIVB,510.57000732421875,500.2799987792969,500.3699951171875,516.030029296875,
Adj Close,SYF,35.77000045776367,35.650001525878906,36.63999938964844,36.52000045776367,
Adj Close,SNPS,324.8500061035156,326.3699951171875,319.8299865722656,309.7699890136719,
Adj Close,SYY,83.04000091552734,83.68000030517578,85.56999969482422,84.70999908447266,
Adj Close,TMUS,133.7100067138672,133.27999877929688,132.83999633789062,130.4199981689453,
Adj Close,TROW,148.3800048828125,146.5,146.14999389648438,143.07000732421875,
Adj Close,TTWO,147.1999969482422,143.39999389648438,141.30999755859375,140.52999877929688,
Adj Close,TPR,33.59000015258789,33.29999923706055,33.25,33.54999923706055,
Adj Close,TGT,215.94000244140625,228.19000244140625,233.33999633789062,229.30999755859375,
Adj Close,TEL,125.05999755859375,125.4000015258789,124.76000213623047,123.22000122070312,
Adj Close,FTI,7.539999961853027,7.53000020980835,7.860000133514404,7.710000038146973,
Adj Close,TDY,476.25,479.70001220703125,480.67999267578125,473.2699890136719,
Adj Close,TFX,341.3299865722656,343.1700134277344,346.4700012207031,338.8800048828125,
Adj Close,TXN,177.25,177.60000610351562,174.11000061035156,171.94000244140625,
Adj Close,TXT,70.37999725341797,69.9000015258789,68.29000091552734,67.83000183105469,
Adj Close,BK,48.20000076293945,47.7599983215332,48.34000015258789,48.06999969482422,
Adj Close,CLX,143.9199981689453,146.16000366210938,146.5,147.75,
Adj Close,COO,419.6199951171875,415.9800109863281,411.45001220703125,406.9599914550781,
Adj Close,HSY,221.75,222.7100067138672,223.72000122070312,223.92999267578125,
Adj Close,MOS,69.19000244140625,71.5199966430664,73.86000061035156,73.91000366210938,
Adj Close,TRV,182.5800018310547,182.08999633789062,184.86000061035156,185.63999938964844,
Adj Close,DIS,132.57000732421875,131.8699951171875,131.8699951171875,130.64999389648438,
Adj Close,TMO,587.4099731445312,612.2100219726562,608.8599853515625,585.6699829101562,
Adj Close,TJX,60.529998779296875,61.33000183105469,61.560001373291016,61.86000061035156,
Adj Close,TSCO,224.9199981689453,230.97999572753906,236.3800048828125,235.11000061035156,
Adj Close,TT,151.99000549316406,152.3699951171875,149.8000030517578,147.86000061035156,
Adj Close,TDG,647.989990234375,651.3900146484375,640.8200073242188,633.530029296875,
Adj Close,TFC,54.7400016784668,53.880001068115234,53.869998931884766,53.63999938964844,
Adj Close,TWTR,50.77000045776367,48.029998779296875,46.22999954223633,47.0099983215332,
Adj Close,TYL,430.3399963378906,437.8800048828125,425.760009765625,414.1600036621094,
Adj Close,TSN,90.9000015258789,91.44000244140625,92.44000244140625,93.81999969482422,
Adj Close,USB,52.970001220703125,52.58000183105469,52.25,51.720001220703125,
Adj Close,UDR,59.56999969482422,59.119998931884766,58.7400016784668,57.5,
Adj Close,ULTA,391.2099914550781,398.7799987792969,401.54998779296875,403.7799987792969,
Adj Close,UAA,16.149999618530273,16.079999923706055,15.949999809265137,15.899999618530273,
Adj Close,UA,14.880000114440918,14.84000015258789,14.739999771118164,14.680000305175781,
Adj Close,UNP,242.92999267578125,244.86000061035156,241.97999572753906,243.11000061035156,
Adj Close,UAL,43.06999969482422,42.400001525878906,41.959999084472656,42.41999816894531,
Adj Close,UNH,531.75,536.9500122070312,545.9600219726562,537.4400024414062,
Adj Close,UPS,194.38999938964844,192.6999969482422,190.97000122070312,190.83999633789062,
Adj Close,URI,325.4700012207031,320.9200134277344,317.04998779296875,316.0299987792969,
Adj Close,UHS,140.47999572753906,144.3699951171875,146.0,147.86000061035156,
Adj Close,UNM,31.6299991607666,31.43000030517578,32.22999954223633,32.150001525878906,
Adj Close,VLO,103.30000305175781,103.33000183105469,103.22000122070312,100.9000015258789,
Adj Close,VTR,62.099998474121094,61.349998474121094,61.040000915527344,60.81999969482422,
Adj Close,VRSN,220.0,220.6999969482422,218.77999877929688,213.85000610351562,
Adj Close,VRSK,220.25,220.22000122070312,219.52000427246094,216.4499969482422,
Adj Close,VZ,53.20000076293945,52.66999816894531,53.529998779296875,53.900001525878906,
Adj Close,VRTX,272.3900146484375,275.8299865722656,280.2799987792969,281.0899963378906,
Adj Close,VFC,55.75,56.11000061035156,56.630001068115234,55.29999923706055,
Adj Close,VIAC,35.849998474121094,35.310001373291016,35.939998626708984,35.90999984741211,
Adj Close,V,219.00999450683594,216.14999389648438,216.97999572753906,214.75,
Adj Close,VNO,42.959999084472656,41.849998474121094,41.45000076293945,41.59000015258789,
Adj Close,VMC,179.0,176.07000732421875,176.91000366210938,176.1699981689453,
Adj Close,WRB,66.80000305175781,67.2699966430664,67.69999694824219,67.45999908447266,
Adj Close,WAB,90.94000244140625,90.61000061035156,89.30999755859375,89.01000213623047,
Adj Close,WBA,44.310001373291016,45.11000061035156,45.41999816894531,44.43000030517578,
Adj Close,WMT,154.99000549316406,156.5399932861328,157.41000366210938,154.2899932861328,
Adj Close,WM,161.10000610351562,163.77999877929688,165.14999389648438,164.16000366210938,
Adj Close,WAT,304.1400146484375,313.75,312.1199951171875,302.5799865722656,
Adj Close,WEC,103.97000122070312,103.80999755859375,104.48999786376953,103.66000366210938,
Adj Close,WFC,47.88999938964844,47.7400016784668,48.72999954223633,49.33000183105469,
Adj Close,WELL,97.05999755859375,96.29000091552734,96.9800033569336,96.37000274658203,
Adj Close,WST,409.45001220703125,420.45001220703125,413.5799865722656,398.5,
Adj Close,WDC,47.86000061035156,47.7599983215332,47.20000076293945,47.02000045776367,
Adj Close,WU,18.8799991607666,18.860000610351562,18.8799991607666,19.030000686645508,
Adj Close,WRK,46.61000061035156,46.29999923706055,47.18000030517578,47.599998474121094,
Adj Close,WY,37.4900016784668,37.900001525878906,38.68000030517578,39.02000045776367,
Adj Close,WHR,167.92999267578125,168.63999938964844,172.0800018310547,176.42999267578125,
Adj Close,WMB,33.400001525878906,33.650001525878906,34.41999816894531,34.400001525878906,
Adj Close,WYNN,76.16999816894531,73.97000122070312,72.2300033569336,71.29000091552734,
Adj Close,XEL,74.98999786376953,74.56999969482422,74.81999969482422,74.36000061035156,
Adj Close,XRX,19.020000457763672,19.3799991607666,19.190000534057617,19.420000076293945,
Adj Close,XLNX,,,,,
Adj Close,XYL,86.70999908447266,86.72000122070312,86.66999816894531,85.7300033569336,
Adj Close,YUM,118.62000274658203,120.4000015258789,119.16999816894531,118.30999755859375,
Adj Close,ZBRA,422.8999938964844,418.3999938964844,415.6300048828125,408.70001220703125,
Adj Close,ZBH,127.8499984741211,129.91000366210938,129.6199951171875,126.9000015258789,
Adj Close,ZION,63.66999816894531,63.18000030517578,63.88999938964844,64.2300033569336,
Adj Close,ZTS,191.3800048828125,197.92999267578125,200.08999633789062,192.5,
Adj Close,BKIA.MC,,,,,
Adj Close,DAI.DE,,,,,
Adj Close,AKERBP.OL,,,,,
Adj Close,SSO.OL,,,,,
Adj Close,SCH.OL,,,,,
Adj Close,RDSA.AS,,,,,
Adj Close,LHN.SW,,,,,
Adj Close,GVC.L,,,,,
Adj Close,LSE.L,,,,,
Adj Close,MRW.L,,,,,
Adj Close,RB.L,,,,,
Adj Close,RDSA.L,,,,,
Adj Close,RSA.L,,,,,
Adj Close,SLA.L,,,,,
Adj Close,ATD-B.TO,,,,,
Adj Close,BPY-UN.TO,,,,,
Adj Close,IPL.TO,,,,,
Adj Close,ALXN,,,,,
Adj Close,COG,,,,,
Adj Close,CTL,,,,,
Adj Close,CXO,,,,,
Adj Close,ETFC,,,,,
Adj Close,FLIR,,,,,
Adj Close,KSU,,,,,
Adj Close,LB,,,,,
Adj Close,MXIM,,,,,
Adj Close,MYL,,,,,
Adj Close,NBL,,,,,
Adj Close,TIF,,,,,
Adj Close,VAR,,,,,
Adj Close,WLTW,,,,,
Close,VNG.BK,,7.25,7.25,7.199999809265137,7.199999809265137
Close,TTA.BK,,8.75,8.899999618530273,8.800000190734863,8.899999618530273
Close,PSL.BK,,15.5,15.899999618530273,15.5,15.699999809265137
Close,SCC.BK,,371.0,368.0,364.0,363.0
Close,BBL.BK,,137.0,136.5,135.5,135.0
Close,3988.HK,3.130000114440918,3.140000104904175,3.140000104904175,3.140000104904175,3.119999885559082
Close,0939.HK,5.909999847412109,5.880000114440918,5.889999866485596,5.860000133514404,5.829999923706055
Close,2628.HK,12.239999771118164,12.079999923706055,12.260000228881836,12.0,12.0
Close,3968.HK,62.04999923706055,61.29999923706055,61.599998474121094,58.75,58.70000076293945
Close,0941.HK,55.349998474121094,55.29999923706055,55.45000076293945,54.599998474121094,54.650001525878906
Close,0688.HK,26.350000381469727,25.799999237060547,26.75,26.100000381469727,25.649999618530273
Close,0386.HK,4.039999961853027,3.930000066757202,3.9800000190734863,3.9700000286102295,3.940000057220459
Close,0883.HK,11.699999809265137,11.359999656677246,11.65999984741211,11.15999984741211,11.0600004196167
Close,1398.HK,4.809999942779541,4.789999961853027,4.78000020980835,4.78000020980835,4.75
Close,3690.HK,160.89999389648438,159.3000030517578,156.5,147.5,153.89999389648438
Close,0857.HK,4.130000114440918,4.079999923706055,4.090000152587891,4.019999980926514,3.950000047683716
Close,2318.HK,58.45000076293945,57.29999923706055,59.0,55.75,55.45000076293945
Close,0700.HK,381.0,374.3999938964844,369.6000061035156,353.6000061035156,366.3999938964844
Close,1810.HK,13.65999984741211,13.420000076293945,13.199999809265137,12.359999656677246,12.319999694824219
Close,D05.SI,35.75,35.33000183105469,34.369998931884766,34.04999923706055,33.2400016784668
Close,O39.SI,12.329999923706055,12.260000228881836,12.199999809265137,12.140000343322754,12.010000228881836
Close,Z74.SI,2.6600000858306885,2.6600000858306885,2.6500000953674316,2.640000104904175,2.609999895095825
Close,U11.SI,31.75,31.75,31.579999923706055,31.5,31.100000381469727
Close,1299.HK,82.5,82.30000305175781,84.4000015258789,81.69999694824219,80.8499984741211
Close,1113.HK,55.099998474121094,54.95000076293945,54.70000076293945,54.75,54.0
Close,0001.HK,56.95000076293945,55.900001525878906,56.5,56.95000076293945,56.400001525878906
Close,0002.HK,76.0,76.69999694824219,77.0,77.0999984741211,77.05000305175781
Close,0027.HK,46.45000076293945,46.0,45.75,44.5,45.29999923706055
Close,0011.HK,151.0,150.89999389648438,150.8000030517578,151.0,151.1999969482422
Close,0003.HK,9.270000457763672,9.270000457763672,9.279999732971191,9.180000305175781,9.119999885559082
Close,0388.HK,358.3999938964844,354.79998779296875,355.3999938964844,343.20001220703125,343.3999938964844
Close,0823.HK,67.8499984741211,68.0,68.8499984741211,68.0999984741211,67.44999694824219
Close,1928.HK,18.799999237060547,18.200000762939453,17.799999237060547,17.200000762939453,17.8799991607666
Close,0016.HK,95.05000305175781,94.0,94.3499984741211,93.8499984741211,93.44999694824219
Close,068270.KS,168500.0,166500.0,164000.0,162000.0,161000.0
Close,012330.KS,216000.0,212000.0,209000.0,208000.0,206500.0
Close,005380.KS,180000.0,178500.0,176500.0,179500.0,178000.0
Close,105560.KS,59700.0,58200.0,58200.0,59600.0,59600.0
Close,033780.KS,81200.0,81400.0,81800.0,82300.0,82000.0
Close,051910.KS,530000.0,518000.0,525000.0,510000.0,505000.0
Close,035420.KS,330000.0,321000.0,316500.0,313000.0,308500.0
Close,005490.KS,285000.0,280500.0,283000.0,286000.0,282000.0
Close,005930.KS,68500.0,68000.0,67800.0,67900.0,67000.0
Close,005935.KS,62200.0,62000.0,62000.0,61900.0,60500.0
Close,055550.KS,40800.0,40300.0,40250.0,41150.0,40950.0
